ASIN,title,price,rating,review_count,url,prod_type
B084ZL8SVQ,"Yoidesu 7 Inch Touch Screen for Raspberry Pi 4B/3B,Touchscreen Monitor - 1024 x 600 HD Resolution - TNT Screen,Capacitive HDMI LCD Touchscreen Monitor Portable Display",75.59,Non,None,https://www.amazon.com/Yoidesu-Screen-Raspberry-Touchscreen-Monitor/dp/B084ZL8SVQ/ref=sr_1_2595?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2595,monitor
B08F6Z5W9T,"ORICO Wood Monitor Stand, Computer Riser with Keyboard Storage Space for PC, Laptop, Printer, Home Office Desk Organizer",35.99,3.9,4,https://www.amazon.com/ORICO-Monitor-Computer-Keyboard-Organizer/dp/B08F6Z5W9T/ref=sr_1_2596?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2596,monitor
B08DB5FN8G,"StarTech.com USB 3.0 to Dual HDMI Adapter - 4K 30Hz (USB32HD2),Black & Acer SB220Q bi 21.5 Inches Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Monitor, Black",163.56,4.5,4136,https://www.amazon.com/StarTech-com-USB-Dual-HDMI-Adapter/dp/B08DB5FN8G/ref=sr_1_2597?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2597,monitor
B01FGCJE26,"Dell Professional P2417H 23.8"" Screen LED-Lit Monitor, Black",None,4.6,269,https://www.amazon.com/Professional-23-8-Inch-LED-lit-Monitor-P2417H/dp/B01FGCJE26/ref=sr_1_2598?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2598,monitor
B00MCZRTGE,HP ELiteDisplay E231i F9Z10A8#ABA 23-Inch Screen LED-Lit Monitor,None,4.1,8,https://www.amazon.com/HP-ELiteDisplay-F9Z10A8-ABA-23-Inch/dp/B00MCZRTGE/ref=sr_1_2599?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2599,monitor
B0867QXH37,"27"" V270 Monitor (Renewed)",174.99,Non,None,https://www.amazon.com/HP-27-V270-Monitor-Renewed/dp/B0867QXH37/ref=sr_1_2600?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2600,monitor
B08NVVL66C,"KVM Switch HDMI 2 Port Box, KCEVE USB HDMI 2.0b Switcher, 4 USB 2.0 Hub, 4096x2160@60Hz 4:4:4, Support Wireless Keyboard and Mouse, with HDMI and USB Cables",42.99,3.1,7,https://www.amazon.com/Switch-HDMI-KCEVE-Switcher-4096x2160/dp/B08NVVL66C/ref=sr_1_2601?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2601,monitor
B08JTYHRXT,"USB 3.0 to VGA Adapter,5-in-1 USB Hub with VGA 1080P Display Adapter for Monitor Laptop PC,2 USB 2.0 Ports,SD/Micro SD Card Reader,Compatible with Windows 7/8/8.1/10[NOT Support MAC,Chrome,Linux]",25.99,4.0,50,https://www.amazon.com/Adapter-Display-Monitor-Compatible-Windows/dp/B08JTYHRXT/ref=sr_1_2602?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2602,monitor
B07Z7ZM8CJ,"MOUNTUP Dual Monitor Stand - Adjustable Gas Spring Dual Monitor Mount, Monitor Desk Mount with C Clamp, Grommet Mounting Base, Monitor Arm for Computer Screen up to 32 Inch, MU0005",46.74,4.5,1420,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg109_1?ie=UTF8&adId=A027384621GF91KUDCZWF&url=%2FMOUNTUP-Dual-Monitor-Stand-Adjustable%2Fdp%2FB07Z7ZM8CJ%2Fref%3Dsr_1_2603_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471521%26s%3Dpc%26sr%3D1-2603-spons%26psc%3D1&qualifier=1617471521&id=2710788361655775&widgetName=sp_mtf,monitor
B01N3ZP4VN,"Kantek Desktop Height Adjustable Articulating Monitor Arm for Dual Monitors, Black (MA225)",None,4.7,4,https://www.amazon.com/Kantek-Adjustable-Articulating-Monitors-MA225/dp/B01N3ZP4VN/ref=sr_1_2604?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2604,monitor
B08FJ27T5Z,"VSDISPLAY 10.3"" HSD103KPW2-A10 10.3 inch 1920X720 LCD Screen Work　with HD-MI USB LCD Controller Board",118.00,Non,None,https://www.amazon.com/VSDISPLAY-HSD103KPW2-A10-1920X720-Screen-Controller/dp/B08FJ27T5Z/ref=sr_1_2605?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2605,monitor
B08PBD68GB,Creproly Monitor Riser Stand with Storage Drawer and Phone Holder 3 Height Adjustable Laptop Stand for Office Computer Laptop Printer,17.98,5.0,1,https://www.amazon.com/Creproly-Monitor-Storage-Adjustable-Computer/dp/B08PBD68GB/ref=sr_1_2606?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2606,monitor
B07LB68H2M,21 inch AntiSpy Privacy Screen | 21.5 Monitor Privacy Filter - 2 Attachment Options | Robust and Reusable Protector | Adhesive Privacy Filter for iMac and other Computer | Anti-glare Privacy Filters,44.95,3.8,55,https://www.amazon.com/AntiSpy-Privacy-Screen-Monitor-Filter/dp/B07LB68H2M/ref=sr_1_2607?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2607,monitor
B08SW9DKPK,Dual Monitor Stand Riser for 2 Monitor 21 inch Desktop Riser Length and Angle Adjustable Desktop Stand for TV Laptop Printer Stand Storage Organizer for Monitor,26.99,Non,None,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg109_1?ie=UTF8&adId=A08674332ECHDYWLRHJ02&url=%2FMonitor-Desktop-Adjustable-Printer-Organizer%2Fdp%2FB08SW9DKPK%2Fref%3Dsr_1_2608_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471521%26s%3Dpc%26sr%3D1-2608-spons%26psc%3D1&qualifier=1617471521&id=2710788361655775&widgetName=sp_mtf,monitor
B08FCSX22S,"Sorbus Acrylic Monitor Stand, Clear Laptop Riser, Computer Desktop Stand, Desk Display Tray Shelf, Bed Tray with Carry Handles, Keyboard Cover, Laptop Monitor, Showcase Fixtures, Food Display Risers",None,4.7,270,https://www.amazon.com/Sorbus-Acrylic-Computer-Showcase-Fixtures/dp/B08FCSX22S/ref=sr_1_2609?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2609,monitor
B0844MBFTL,TIJN Blue Light Blocking Glasses for Women Men Clear Frame Square Nerd Eyeglasses Anti Blue Ray Computer Screen Glasses,19.99,4.4,56125,https://www.amazon.com/TIJN-Blocking-Computer-Protection-Eyestrain/dp/B0844MBFTL/ref=sr_1_2610?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2610,monitor
B08CVD1VDB,"Cilinta Acrylic Monitor Riser, Monitor Stand/Computer Stand Sturdy and Transparent for Home, Office and Business, PC Desk Stand for Keyboard/Notebook/Office Supplies Storage Modern and Creative",48.99,4.6,33,https://www.amazon.com/Cilinta-Computer-Transparent-Business-Keyboard/dp/B08CVD1VDB/ref=sr_1_2611?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2611,monitor
B01MRHORI8,"RayCue USB to HDMI VGA DVI Adapter, USB 3.0 to HDMI Converter for MacBook, 2K Full HD Dual Monitor Adapter DisplayLink Video Audio Converter Compatible for Windows, Mac OS X System [NO Linux]",59.99,4.6,7,https://www.amazon.com/RayCue-Adapter-Converter-DisplayLink-Compatible/dp/B01MRHORI8/ref=sr_1_2612?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2612,monitor
B08FXD2V9F,GAOMON PD156PRO 15.6 inches Full-Laminated Pen Display Digital Drawing Monitor with 9 Express Keys and 8192 Levels Tilt-Support Battery-Free Pen,359.00,4.4,56,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg109_1?ie=UTF8&adId=A1020914VOYNOGD6OD1G&url=%2FGAOMON-PD156PRO-Full-Laminated-Tilt-Support-Battery-Free%2Fdp%2FB08FXD2V9F%2Fref%3Dsr_1_2613_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471521%26s%3Dpc%26sr%3D1-2613-spons%26psc%3D1&qualifier=1617471521&id=2710788361655775&widgetName=sp_btf,monitor
B08P6MSZ7Y,"CHUICHUIHU Acrylic Monitor Stand Riser, Clear Computer Monitor Riser for Desktop, Desk, Upgrade Acrylic Laptop Stand, Multi-Media iMac PC Stand for Home Office (15 x 9.3 x 3.3 in)",18.99,5.0,7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg109_1?ie=UTF8&adId=A06068103UHPB4ZQUU63Q&url=%2FCHUICHUIHU-Acrylic-Monitor-Computer-Multi-Media%2Fdp%2FB08P6MSZ7Y%2Fref%3Dsr_1_2614_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471521%26s%3Dpc%26sr%3D1-2614-spons%26psc%3D1&qualifier=1617471521&id=2710788361655775&widgetName=sp_btf,monitor
B0017K6BBO,"StarTech.com DMS 59 to Dual DVI I - 8in - DMS 59 to 2x DVI - Y Cable - DVI Splitter Cable - Monitor Splitter Cable - DMS 59 Cable (DMSDVIDVI1),Black",None,4.3,99,https://www.amazon.com/StarTech-com-DMS-Dual-DVI-DMSDVIDVI1/dp/B0017K6BBO/ref=sr_1_2615?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2615,monitor
B07XZ3JF3B,GAOMON PD1561 Pen Display with Tilt-Support Battery-Free 8192 Level Pen 10 Shortcut Keys HD Screen Drawing Tablet with Monitor Stand - 15.6 Inches,339.99,4.4,156,https://www.amazon.com/GAOMON-Display-Tilt-Support-Battery-Free-Shortcut/dp/B07XZ3JF3B/ref=sr_1_2616?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2616,monitor
B07QM6ND7R,"JideTech 2 Port HDMI KVM Switch with Cables, Selector Switcher for 2 Computers Share One Monitor, Keyboard, Mouse and USB Peripheral Support 4k×2K@30hz Resolution",29.99,4.0,1266,https://www.amazon.com/JideTech-Peripheral-Sharing-Support-Resolution/dp/B07QM6ND7R/ref=sr_1_2617?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2617,monitor
B08BCT13RB,"Laptop Stand, Tablet Stand, Adjustable Aluminum Laptop Computer Stands, Ergonomic Foldable Portable Desktop Holder Compatible with MacBook Air Pro, Dell XPS, HP, Lenovo More 10-15.6” Laptops (Gray)",19.99,4.5,151,https://www.amazon.com/Adjustable-Aluminum-Computer-Ergonomic-Compatible/dp/B08BCT13RB/ref=sr_1_2618?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2618,monitor
B010ATC2O2,"Acer V176L 17"" LED Monitor, 5:4, 5ms, 1280x1024, 250 Nit, DVI/VGA, Black UM.BV6AA.001",None,Non,None,https://www.amazon.com/Acer-V176L-LED-Monitor-UM-BV6AA-001/dp/B010ATC2O2/ref=sr_1_2619?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2619,monitor
B014S25Z4Q,DELL 1909WF Dell 1909Wf - Grade A - 19 Widescreen LCD Monitor,None,3.6,4,https://www.amazon.com/DELL-1909WF-Dell-1909Wf-Widescreen/dp/B014S25Z4Q/ref=sr_1_2620?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2620,monitor
B00MJA4UB4,"Dell E E1912H 19"" Widescreen LED LCD Monitor",None,3.8,6,https://www.amazon.com/Dell-E1912H-Widescreen-LED-Monitor/dp/B00MJA4UB4/ref=sr_1_2621?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2621,monitor
B08L3JG4QB,MacBook Pro Docking Station Dual Monitor 4K Triple Display FlePow 8 in 1 Laptop Docking Station Compatible for MacBook Pro/Air Dongle Dual USB C Hub with 2HDMI/USB-C 100W PD/3x USB3.0/SD/TF,39.99,4.5,69,https://www.amazon.com/MacBook-Docking-Station-FlePow-Compatible/dp/B08L3JG4QB/ref=sr_1_2622?dchild=1&keywords=Monitor&qid=1617471521&s=pc&sr=1-2622,monitor
B08MPDX2G5,Comix Monitor Stand Riser with 2-Layer Organizer Drawer – Metal Screen Displayer Stand with Double Drawers for Home and Office Desktop Management (Dark Brown B2525),39.99,Non,None,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg110_1?ie=UTF8&adId=A03855783QT0S0Q39N1TU&url=%2FComix-Monitor-2-Layer-Organizer-Drawer%2Fdp%2FB08MPDX2G5%2Fref%3Dsr_1_2617_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471522%26s%3Dpc%26sr%3D1-2617-spons%26psc%3D1&qualifier=1617471522&id=19700488303008&widgetName=sp_atf_next,monitor
B07Z7ZM8CJ,"MOUNTUP Dual Monitor Stand - Adjustable Gas Spring Dual Monitor Mount, Monitor Desk Mount with C Clamp, Grommet Mounting Base, Monitor Arm for Computer Screen up to 32 Inch, MU0005",46.74,4.5,1420,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg110_1?ie=UTF8&adId=A027384621GF91KUDCZWF&url=%2FMOUNTUP-Dual-Monitor-Stand-Adjustable%2Fdp%2FB07Z7ZM8CJ%2Fref%3Dsr_1_2618_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471522%26s%3Dpc%26sr%3D1-2618-spons%26psc%3D1&qualifier=1617471522&id=19700488303008&widgetName=sp_atf_next,monitor
B07V1THF8T,"Laptop Screen Protector 13.3"" -CaseBuy Blue Light Filter for 16:9 Widescreen Display -[2 Pack] Anti-Glare, Anti-Scratch, Blocks 96% UV, Eye Protection Blue Light Blocking Computer Monitor Protector",15.99,3.9,18,https://www.amazon.com/Laptop-Screen-Protector-CaseBuy-Filter/dp/B07V1THF8T/ref=sr_1_2619?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2619,monitor
B004FEO6PM,"Rackmount LCD Panel - 6U 17"" 1920 X 1080, 1080p, with VGA & DVI Input (Part#RMP-161-F17)",697.00,5.0,1,https://www.amazon.com/Rackmount-LCD-Panel-1080p-RMP-161-F17/dp/B004FEO6PM/ref=sr_1_2620?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2620,monitor
B08HQFMDYP,"YJHome Computer Monitor Light Bar Screenbar e-Reading Led Task Lamp No Glare Eye Care Screen Hanging Light Over Monitor Clamp LED Lamp Adjustable Brightness, Color Temperature Black for Home Office",39.90,4.2,8,https://www.amazon.com/YJHome-Screenbar-Adjustable-Brightness-Temperature/dp/B08HQFMDYP/ref=sr_1_2621?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2621,monitor
B01M716C56,Monoprice Essential Triple Monitor Articulating Arm Desk Mount (116247),47.99,3.3,32,https://www.amazon.com/Monoprice-Essential-Monitor-Articulating-116247/dp/B01M716C56/ref=sr_1_2622?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2622,monitor
B08N6JFD7Z,Portable Monitor for Laptop Portable Monitor for Laptop USB Monitor iPhone External Monitor Mirroring Auto Rotation 15.6 1080P Full HD Ul tra-Thin HDMI IPS for Android Xbox PS4 Switch Free Case,269.99,Non,None,https://www.amazon.com/Portable-External-Mirroring-Rotation-tra-Thin/dp/B08N6JFD7Z/ref=sr_1_2623?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2623,monitor
B08GC76Z1M,"MUBUY 20"" Anti Blue Light Anti Glare Screen Protector fit 20 Inches 16: 9 Widescreen Desktop Monitor Screen (17.5"" x 9.8""). Reduces Digital Eye Strain Help You Sleep Better",17.99,2.0,2,https://www.amazon.com/MUBUY-Light-Screen-Protector-Inches/dp/B08GC76Z1M/ref=sr_1_2624?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2624,monitor
B07KFP2X9G,"SIIG Foldable Desktop Laptop TV Monitor Stand Riser with Anti-Slip Pads, Width Adjustable on Sides - Built in Phone and Tablet Stand - Supports up to 55LBS (CE-MT2P12-S1)",None,5.0,2,https://www.amazon.com/SIIG-Foldable-Desktop-Anti-slip-Adjustable/dp/B07KFP2X9G/ref=sr_1_2625?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2625,monitor
B002QAV13C,Dell Genuine Monitor Cable. Ferrited and Double Shielded 6ft 15 pin M/M VGA/SVGA Blue Ends,9.70,4.7,87,https://www.amazon.com/Genuine-Dell-Monitor-Ferrited-Shielded/dp/B002QAV13C/ref=sr_1_2626?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2626,monitor
B08SW9DKPK,Dual Monitor Stand Riser for 2 Monitor 21 inch Desktop Riser Length and Angle Adjustable Desktop Stand for TV Laptop Printer Stand Storage Organizer for Monitor,26.99,Non,None,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg110_1?ie=UTF8&adId=A08674332ECHDYWLRHJ02&url=%2FMonitor-Desktop-Adjustable-Printer-Organizer%2Fdp%2FB08SW9DKPK%2Fref%3Dsr_1_2627_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471522%26s%3Dpc%26sr%3D1-2627-spons%26psc%3D1&qualifier=1617471522&id=19700488303008&widgetName=sp_mtf,monitor
B072L88ZFX,Belkin USB-C Laptop to Monitor Video Cable (F2CU049bt2M-BLK),44.81,4.6,96,https://www.amazon.com/Belkin-USB-C-Laptop-Monitor-F2CU049bt2M-BLK/dp/B072L88ZFX/ref=sr_1_2628?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2628,monitor
B00W2SXESS,"LG Electronics LG 22MB35P-I 22-Inch Screen Led-Lit Monitor, Black",None,5.0,2,https://www.amazon.com/LG-Electronics-22MB35P-I-22-Inch-LED-Lit/dp/B00W2SXESS/ref=sr_1_2629?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2629,monitor
B07FW4P3WV,27” Business-Class Widescreen Desktop Monitor w/Ultra-Narrow Bezel and IPS Panel,None,Non,None,https://www.amazon.com/MULTISYNC-EA271F-BK-27IN-BACKLIT-3SIDED/dp/B07FW4P3WV/ref=sr_1_2630?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2630,monitor
B003DV9PB8,HP ZR22W 21.5 Inch Wide S-IPS LCD Monitor.,None,Non,None,https://www.amazon.com/HP-ZR22W-21-5-S-ips-Monitor/dp/B003DV9PB8/ref=sr_1_2631?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2631,monitor
B08P6MSZ7Y,"CHUICHUIHU Acrylic Monitor Stand Riser, Clear Computer Monitor Riser for Desktop, Desk, Upgrade Acrylic Laptop Stand, Multi-Media iMac PC Stand for Home Office (15 x 9.3 x 3.3 in)",18.99,5.0,7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg110_1?ie=UTF8&adId=A06068103UHPB4ZQUU63Q&url=%2FCHUICHUIHU-Acrylic-Monitor-Computer-Multi-Media%2Fdp%2FB08P6MSZ7Y%2Fref%3Dsr_1_2632_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471522%26s%3Dpc%26sr%3D1-2632-spons%26psc%3D1&qualifier=1617471522&id=19700488303008&widgetName=sp_mtf,monitor
B07Q4R6R89,VariDesk Cube Corner 36 by Vari – Cubicle Standing Desk Converter for Dual Monitors – Height Adjustable Stand Up Desk – No Assembly Required,None,4.6,60,https://www.amazon.com/VARIDESK-Adjustable-Standing-Cubicles-Monitors/dp/B07Q4R6R89/ref=sr_1_2633?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2633,monitor
B08TV9WZY7,HDMI to VGA Computer Cable Gold-Plated HDMI to VGA 5 feet (About 1.5 Meters) Cable (Male to Male) HDMI Cable HDMI to VGA Adapter Computer Connector Cable high Definition Black,7.60,Non,None,https://www.amazon.com/Computer-Gold-Plated-Adapter-Connector-Definition/dp/B08TV9WZY7/ref=sr_1_2634?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2634,monitor
B0188WOAF2,"3M Adjustable Monitor Stand for Monitors and Laptops, Three Leg Segments Simply Adjust Height from 1.7"" to 5.5"", Holds up to 20 lbs, 13.6 in Clearance Between Legs for Storage, Black (MS85B)",None,4.5,100,https://www.amazon.com/3M-Adjustable-Monitors-Clearance-MS85B/dp/B0188WOAF2/ref=sr_1_2635?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2635,monitor
B087F4PF7P,"Monitor Riser Stand, Astory 16.5 Inch 2 Tiers Computer Monitor Stand, TV PC Laptop Computer Screen Stand Riser, Desktop Stand Storage Organizer for Home Office Business, Black",19.99,4.3,36,https://www.amazon.com/Astory-Tiers-Computer-Computer-Organizer-Business/dp/B087F4PF7P/ref=sr_1_2636?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2636,monitor
B08734F2SS,"Monitor Stand Riser with 3 Height Adjustable Desktop Metal Monitor Riser Stand with Non-Skid Rubber for Computer, Laptop, iMac, PC, Printer, Black",15.99,4.6,127,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg110_1?ie=UTF8&adId=A0833823RC59UFADCDSM&url=%2FMonitor-Adjustable-Desktop-Non-Skid-Computer%2Fdp%2FB08734F2SS%2Fref%3Dsr_1_2637_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471522%26s%3Dpc%26sr%3D1-2637-spons%26psc%3D1&qualifier=1617471522&id=19700488303008&widgetName=sp_btf,monitor
B08QGR1H1C,Dual Monitor with Laptop Stand Mount - Height Adjustable Dual Monitor arm Mount Desk Stand with Laptop Tray Fit Two 13 to 30 Inch Flat Curved Computer Screens and 10 to 19 Inch Notebooks,63.99,4.0,10,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg110_1?ie=UTF8&adId=A09340543W3ES3GFGMRY1&url=%2FDual-Monitor-Laptop-Stand-Mount%2Fdp%2FB08QGR1H1C%2Fref%3Dsr_1_2638_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471522%26s%3Dpc%26sr%3D1-2638-spons%26psc%3D1&qualifier=1617471522&id=19700488303008&widgetName=sp_btf,monitor
B004KT7XY8,"DELL INSPIRON 1750 Laptop Screen 17.3"" LED BL WXGA++ 1600 x 900 (SUBSTITUTE REPLACEMENT LED SCREEN ONLY. NOT A LAPTOP )",95.65,4.6,41,https://www.amazon.com/INSPIRON-Laptop-Screen-SUBSTITUTE-REPLACEMENT/dp/B004KT7XY8/ref=sr_1_2639?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2639,monitor
B078ZVQHYK,Tripp Lite Wallmount Rack 6U Vertical Rack Bracket 200lb Capacity (SRWALLBRKT6U),None,5.0,4,https://www.amazon.com/Plantronics-Wallmount-Vertical-Capacity-SRWALLBRKT6U/dp/B078ZVQHYK/ref=sr_1_2640?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2640,monitor
B07R1NN821,"StarTech.com Monitor Riser Stand - for up to 32"" Monitor - Height Adjustable - Computer Monitor Riser - Steel and Aluminum (MONSTND), Black",None,4.7,32,https://www.amazon.com/Monitor-Riser-Stand-Adjustable-Computer/dp/B07R1NN821/ref=sr_1_2641?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2641,monitor
B00XXPZ3AQ,StarTech.com 4 Port Mini DisplayPort MST Hub - 4K 30Hz - Mini DP to DisplayPort Splitter for Multiple Monitors - mDP to DP (MSTMDP124DP),107.20,3.9,27,https://www.amazon.com/StarTech-com-Port-Mini-DisplayPort-MST/dp/B00XXPZ3AQ/ref=sr_1_2642?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2642,monitor
B07NFJ6M3R,"Acer EI491CR Pbmiiipx 49"" Curved DFHD (3840 x 1080) VA Monitor with AMD Radeon FreeSync2 Technology ,144Hz, VESA Certified DisplayHDR400, DCI-P3,Black",None,4.3,159,https://www.amazon.com/Acer-EI491CR-Pbmiiipx-Technology-DisplayHDR400/dp/B07NFJ6M3R/ref=sr_1_2643?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2643,monitor
B08NK3YH2F,"Monitor Dust Cover Compatible with Apple iMac 27'' Dust Monitor Case Screen Display Protector Guard for iMac 21.5'' Monitor Screen Display Monitor Protector Sleeve (21.5 inch, Black)",9.99,4.1,4,https://www.amazon.com/Monitor-Compatible-Screen-Display-Protector/dp/B08NK3YH2F/ref=sr_1_2644?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2644,monitor
B08RN12CQV,"Belkin USB C Docking Station, USB-C Hub with Dual Display HDMI, USB A, USB C, Gigabit Ethernet, 3.5mm Audio, 85W PD Power Delivery for MacBook, Pro, Air, XPS, ChromeBook and Other USB C Enabled Laptop",154.99,4.4,2835,https://www.amazon.com/Belkin-Docking-Ethernet-Delivery-ChromeBook/dp/B08RN12CQV/ref=sr_1_2645?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2645,monitor
B07V867LW4,Dell WD19TB Thunderbolt Docking Station with 180W AC Power Adapter (130W Power Delivery),269.89,4.6,841,https://www.amazon.com/Dell-Thunderbolt-Docking-Station-Delivery/dp/B07V867LW4/ref=sr_1_2646?dchild=1&keywords=Monitor&qid=1617471522&s=pc&sr=1-2646,monitor
B08MPDX2G5,Comix Monitor Stand Riser with 2-Layer Organizer Drawer – Metal Screen Displayer Stand with Double Drawers for Home and Office Desktop Management (Dark Brown B2525),39.99,Non,None,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg111_1?ie=UTF8&adId=A03855783QT0S0Q39N1TU&url=%2FComix-Monitor-2-Layer-Organizer-Drawer%2Fdp%2FB08MPDX2G5%2Fref%3Dsr_1_2641_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471524%26s%3Dpc%26sr%3D1-2641-spons%26psc%3D1&qualifier=1617471524&id=7056461846366570&widgetName=sp_atf_next,monitor
B07Z7ZM8CJ,"MOUNTUP Dual Monitor Stand - Adjustable Gas Spring Dual Monitor Mount, Monitor Desk Mount with C Clamp, Grommet Mounting Base, Monitor Arm for Computer Screen up to 32 Inch, MU0005",46.74,4.5,1420,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg111_1?ie=UTF8&adId=A027384621GF91KUDCZWF&url=%2FMOUNTUP-Dual-Monitor-Stand-Adjustable%2Fdp%2FB07Z7ZM8CJ%2Fref%3Dsr_1_2642_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471524%26s%3Dpc%26sr%3D1-2642-spons%26psc%3D1&qualifier=1617471524&id=7056461846366570&widgetName=sp_atf_next,monitor
B00EZ3SXLG,"Tripp Lite 2-Port Dual Monitor DVI KVM Switch with Audio, USB 2.0 Hub & Cables (B004-2DUA2-K)",None,3.9,29,https://www.amazon.com/Tripp-Lite-2-Port-Monitor-B004-2DUA2-K/dp/B00EZ3SXLG/ref=sr_1_2643?dchild=1&keywords=Monitor&qid=1617471524&s=pc&sr=1-2643,monitor
B08P2ZJXPK,"USB to HDMI Adapter, Upgraded 2021 USB 3.0/2.0 to HDMI 1080P HD Audio Video Graphics Cable Converter with Audio for Laptop, PC, Monitor, Projector Compatible with Windows XP/7/8/8.1/10 and MacOS-White",12.98,3.0,37,https://www.amazon.com/Upgraded-Converter-Projector-Compatible-MacOS-White/dp/B08P2ZJXPK/ref=sr_1_2644?dchild=1&keywords=Monitor&qid=1617471524&s=pc&sr=1-2644,monitor
