ASIN,title,price,rating,review_count,url,prod_type
B07H1RPYFN,"Bulk Headphones 4 Pack School Headphones for Classroom -YMJ(Y4 Color Mixed) Earphones Earbuds for Kids,Students, Libraries, Laboratories (Mix)",21.88,3.7,432,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg106_1?ie=UTF8&adId=A03986222M4Y94OP19FIZ&url=%2FHeadphones-headphones-classroom-Earphones-Laboratories%2Fdp%2FB07H1RPYFN%2Fref%3Dsr_1_2549_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473951%26s%3Delectronics%26sr%3D1-2549-spons%26psc%3D1&qualifier=1617473951&id=6252938796664346&widgetName=sp_btf,headphones
B08DJ34QQ2,"COMEXION Trucker Bluetooth Headset V5.0, Wireless Headphone with Mute Mic for Cell Phones, On Ear Bluetooth Headphone with Wireless&Wired Mode for Trucker, Home Office, Skype",39.99,4.8,771,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg106_1?ie=UTF8&adId=A07269033V12KGJN5CFIC&url=%2FCOMEXION-Trucker-Bluetooth-Wireless-Headphone%2Fdp%2FB08DJ34QQ2%2Fref%3Dsr_1_2550_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473951%26s%3Delectronics%26sr%3D1-2550-spons%26psc%3D1&qualifier=1617473951&id=6252938796664346&widgetName=sp_btf,headphones
B08B8XVBM6,"Jabra Evolve2 85 UC Wireless Headphones with Link380a, Stereo, Black – Wireless Bluetooth Headset for Calls and Music, 37 Hours of Battery Life, Advanced Noise Cancelling Headphones",290.32,4.0,276,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg107_1?ie=UTF8&adId=A10434643F6KSNX9Q2HVL&url=%2FJabra-Evolve2-Wireless-Headphones-Link380a%2Fdp%2FB08B8XVBM6%2Fref%3Dsr_1_2545_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473953%26s%3Delectronics%26sr%3D1-2545-spons%26psc%3D1&qualifier=1617473953&id=1138176422686924&widgetName=sp_atf_next,headphones
B089KS9F1T,"EBODA USB Headset with Microphone, Lightweight Comfort PC Headset Wired Headphones, Computer headsets for Skype Webinar Cell Phone Call Center",12.99,4.0,398,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg107_1?ie=UTF8&adId=A05466053K3CYY8APGLCZ&url=%2FComputer-Microphone-Lightweight-Headphones-Business%2Fdp%2FB089KS9F1T%2Fref%3Dsr_1_2546_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473953%26s%3Delectronics%26sr%3D1-2546-spons%26psc%3D1&qualifier=1617473953&id=1138176422686924&widgetName=sp_atf_next,headphones
B082Y256ZV,"Jabra Elite 75t Earbuds – True Wireless Earbuds with Charging Case, Gold Beige – Active Noise Cancelling Bluetooth Earbuds with a Comfortable, Secure Fit, Long Battery Life, Great Sound",146.27,4.3,14157,https://www.amazon.com/Jabra-Elite-75t-Earbuds-Comfortable/dp/B082Y256ZV/ref=sr_1_2547?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2547,headphones
B07RSK5MYM,"Gaming Earbuds, Noise Isolating Stereo Bass In Ear Headphones with Microphone 86 Inch Long Cord Extension Cable PC Adapter Magnetic Headset Earphones for Computer, iPhone, Samsung, Laptop, PSP - Green",19.99,4.3,474,https://www.amazon.com/Isolating-Headphones-Microphone-Extension-Earphones/dp/B07RSK5MYM/ref=sr_1_2548?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2548,headphones
B07DD98RCB,Sony WH-CH700N Wireless Noise Canceling Headphones (Black) with Headphone Case and USB Bluetooth Adapter (3 Items),185.09,4.5,158,https://www.amazon.com/Sony-WH-CH700N-Wireless-Canceling-Headphones/dp/B07DD98RCB/ref=sr_1_2549?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2549,headphones
B07HBCWB93,Skullcandy Icon Wireless On-Ear Headphone - Black,30.00,4.1,438,https://www.amazon.com/Skullcandy-Icon-Wireless-Headphones-Black/dp/B07HBCWB93/ref=sr_1_2550?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2550,headphones
B08PKJKJF2,"Bulk Headphones 6 Pack School Headphones for Kids -YMJ(6 Colors) Kids Headphones for School,Classroom, Libraries, Laboratories (Color Mixed)",28.99,3.7,16,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg107_1?ie=UTF8&adId=A039877825EVQS2FA0YLN&url=%2FHeadphones-School-Classroom-Libraries-Laboratories%2Fdp%2FB08PKJKJF2%2Fref%3Dsr_1_2551_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473953%26s%3Delectronics%26sr%3D1-2551-spons%26psc%3D1&qualifier=1617473953&id=1138176422686924&widgetName=sp_mtf,headphones
B087PVRGP9,"Mini Bone Conduction Headphones, Yamipho Bluetooth 5.0 Open-Ear Wireless Sports Headsets, 0.88 oz Lightweight, Titanium, w/Mic for Jogging Running Driving Cycling Fitness Yoga",49.99,4.1,111,https://www.amazon.com/Conduction-Headphones-Yamipho-Bluetooth-Lightweight/dp/B087PVRGP9/ref=sr_1_2552?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2552,headphones
B08JYZ38P7,"Donerton Wireless Earbuds, Bluetooth 5.0 Headphones 140 Hours Playtime Earphones with Charging Case, in Ear Headset IP7 Waterproof Earbuds Noise Cancelling Microphone, LCD Display, for Sports/Working",35.99,4.4,737,https://www.amazon.com/Donerton-Headphones-Waterproof-Cancelling-Microphone/dp/B08JYZ38P7/ref=sr_1_2553?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2553,headphones
B08TDBZPVW,Focal Clear MG Open-Back High-Fidelity Over-Ear Headphones,"1,490.00",Non,None,https://www.amazon.com/Focal-Open-Back-High-Fidelity-Over-Ear-Headphones/dp/B08TDBZPVW/ref=sr_1_2554?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2554,headphones
B081CBJD65,Professional OE Ear Pads Cushions Replacement - Earpads Compatible with Bose On-Ear 2 (OE2 & OE2i)/ SoundTrue On-Ear (OE)/ SoundLink On-Ear (OE) Headphones,12.95,4.5,888,https://www.amazon.com/Professional-Bose-Pads-Cushions-Replacement/dp/B081CBJD65/ref=sr_1_2555?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2555,headphones
B07H1RPYFN,"Bulk Headphones 4 Pack School Headphones for Classroom -YMJ(Y4 Color Mixed) Earphones Earbuds for Kids,Students, Libraries, Laboratories (Mix)",21.88,3.7,432,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg107_1?ie=UTF8&adId=A03986222M4Y94OP19FIZ&url=%2FHeadphones-headphones-classroom-Earphones-Laboratories%2Fdp%2FB07H1RPYFN%2Fref%3Dsr_1_2556_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473953%26s%3Delectronics%26sr%3D1-2556-spons%26psc%3D1&qualifier=1617473953&id=1138176422686924&widgetName=sp_mtf,headphones
B07MM2KQWQ,"House of Marley Exodus: Over-Ear Headphones with Microphone, Wireless Bluetooth Connectivity, and 30 Hours of Playtime",188.16,4.0,45,https://www.amazon.com/House-Marley-Headphone-Definition-Functionality/dp/B07MM2KQWQ/ref=sr_1_2557?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2557,headphones
B07Y2F62NH,"TREBLAB Z2 | Over Ear Workout Headphones with Microphone | Bluetooth 5.0, Active Noise Cancelling (ANC) | Up to 35H Battery Life | Wireless Headphones for Sport, Workout, Running, Gym (Black)(Renewed)",67.48,4.3,43,https://www.amazon.com/Over-Ear-Headphones-Bluetooth-Cancelling-Microphone/dp/B07Y2F62NH/ref=sr_1_2558?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2558,headphones
B087NSS5HV,"AM FM Portable Pocket Radio, Battery Operated Compact Transistor Radios with Great Reception, Built-in Speaker, Come with Headphone (Black)",9.99,3.9,80,https://www.amazon.com/Portable-Operated-Transistor-Reception-Headphone/dp/B087NSS5HV/ref=sr_1_2559?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2559,headphones
B08YP282DM,Wireless Earbuds Bluetooth 5.0 Headphones with Charging Case Noise Cancelling 3D Stereo Headphones Built in Mic in Ear Ear Buds Pop-ups Auto Pairing Headphones for iPhone/Android/Apple AirPods Pro,99.99,Non,None,https://www.amazon.com/Wireless-Bluetooth-Headphones-Charging-Cancelling/dp/B08YP282DM/ref=sr_1_2560?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2560,headphones
B08DJ34QQ2,"COMEXION Trucker Bluetooth Headset V5.0, Wireless Headphone with Mute Mic for Cell Phones, On Ear Bluetooth Headphone with Wireless&Wired Mode for Trucker, Home Office, Skype",39.99,4.8,771,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg107_1?ie=UTF8&adId=A07269033V12KGJN5CFIC&url=%2FCOMEXION-Trucker-Bluetooth-Wireless-Headphone%2Fdp%2FB08DJ34QQ2%2Fref%3Dsr_1_2561_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473953%26s%3Delectronics%26sr%3D1-2561-spons%26psc%3D1&qualifier=1617473953&id=1138176422686924&widgetName=sp_mtf,headphones
B08XYRCH5Y,"2 Pack Lightning to 3.5mm Headphones Jack Adapter for iPhone, [Apple MFi Certified] 2 in 1 20W PD Fast Charging and Aux Audio Splitter Adapter for iPhone iPhone 12/11/XS/XR/X/8/7/iPad Support iOS 14",13.99,Non,None,https://www.amazon.com/Lightning-Headphones-Certified-Charging-Splitter/dp/B08XYRCH5Y/ref=sr_1_2562?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2562,headphones
B08L9G4L7Q,"AUKEY True Wireless Earbuds, Bluetooth 5 Headphones with Powerful Bass, USB-C Quick Charge, Integrated Microphone, 25 Hours Playtime, IPX5 Waterproof, Sports Earbuds for Workout",29.99,4.2,2097,https://www.amazon.com/AUKEY-Headphones-Integrated-Microphone-Waterproof/dp/B08L9G4L7Q/ref=sr_1_2563?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2563,headphones
B08JTVC1JH,Glazata Wireless Bluetooth Headphones Neckbands with Magnetic Earbuds Bluetooth 5.0 Sports Earphones CVC 8.0 aptX-LL & aptX-HD Stereo Wireless Headphones for Workouts (Green),39.99,4.4,23,https://www.amazon.com/Glazata-Bluetooth-Headphones-Neckbands-Earphones/dp/B08JTVC1JH/ref=sr_1_2564?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2564,headphones
B08T6GZXC7,"Wireless Earbuds, Air Podswireless Bluetooth 5.0 Headphones with Charging Case, 3D Stereo Air Buds in-Ear Ear Buds Built-in Mic, Waterproof Earphones for Android/iPhone/Samsung (White)",39.99,4.4,2633,https://www.amazon.com/Podswireless-Bluetooth-Headphones-Waterproof-Earphones/dp/B08T6GZXC7/ref=sr_1_2565?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2565,headphones
B08LPY2JZ2,"PS4 Gaming Headset, Taotique 7.1 Surround Sound Game Headset for Xbox One Noise Cancelling Gaming Headphones with Mic, Ergonomic Soft Earmuffs and LED Light for PC, Laptop - Blue",17.99,4.2,1091,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg107_1?ie=UTF8&adId=A103203430GKD9STH34BI&url=%2FTaotique-Surround-Cancelling-Headphones-Ergonomic%2Fdp%2FB08LPY2JZ2%2Fref%3Dsr_1_2566_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473953%26s%3Delectronics%26sr%3D1-2566-spons%26psc%3D1&qualifier=1617473953&id=1138176422686924&widgetName=sp_btf,headphones
B08CRJXLLS,"Sleep Headphones,Auto Shutoff 3D Music Eye Mask,Bluetooth 5.0 Wireless,HD Stereo Speakers,12Hrs Playtime,TOPLANET Washable Sleeping Headphones Perfect for Side Sleepers,Insomnia,Meditation,Grey",22.99,4.3,469,https://www.amazon.com/Headphones-TOPLANET-Bluetooth-Wireless-Meditation/dp/B08CRJXLLS/ref=sr_1_2567?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2567,headphones
B00OTG9RJQ,"Audio-Technica ATH-PG1 Closed-Back Premium Gaming Headset with 6"" Boom Microphone",79.90,4.2,400,https://www.amazon.com/Audio-Technica-ATH-PG1-Premium-Gaming-Headset/dp/B00OTG9RJQ/ref=sr_1_2568?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2568,headphones
B085W9ZSDL,Dekoni Audio Headphone Savior Universal Headphone Carrying Case… (Charcoal),None,4.4,6,https://www.amazon.com/Dekoni-Audio-Headphone-Universal-Carrying/dp/B085W9ZSDL/ref=sr_1_2569?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2569,headphones
B07RKW8YPP,"Studio3 Replacement Headband, Beats Studio 3.0 Head Band Repair Fix Parts Compatible with Beats Studio3 & Beats Studio 2.0 Wired/Wireless B0500 B0501 Headphone (Shadow Gray)",24.97,4.6,658,https://www.amazon.com/Replacement-Headband-Compatible-Wireless-Headphone/dp/B07RKW8YPP/ref=sr_1_2570?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2570,headphones
B07WTDDPLD,Amnis Stream Swim Bluetooth Headphones,136.06,3.5,20,https://www.amazon.com/FINIS-Stream-Swim-Bluetooth-Headphones/dp/B07WTDDPLD/ref=sr_1_2571?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2571,headphones
B08L95QBBX,"MillSO 6.35mm Male 1/4 to 3.5mm Male 1/8 TRS Stereo Audio Cable (8 Feet), Headphone Adapter 1/8 to 1/4 Adapter for Guitar, Piano, Amplifiers, Home Theater Devices, or Mixing Console - Black",11.99,4.5,6,https://www.amazon.com/MillSO-Headphone-Adapter-Amplifiers-Theater/dp/B08L95QBBX/ref=sr_1_2572?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2572,headphones
B071G7CV1C,"KINPS Audio Auxiliary Stereo Audio Cable 3.5mm Stereo Jack Male to Male, Stereo Jack Cord for Phones, Headphones, Speakers, Tablets, PCs, MP3 Players and More (4FT/ 1.2M, Black)",4.99,4.5,832,https://www.amazon.com/Auxiliary-Headphones-Speakers-Tablets-Players/dp/B071G7CV1C/ref=sr_1_2573?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2573,headphones
B08TC77PSF,"Sleeping Headphones Bluetooth Eye Mask, Sleeping Wireless Music Soft Plush, Sleeping Eye Cover with Built in Speakers for Travel/Nap",11.99,3.3,6,https://www.amazon.com/Sleeping-Headphones-Bluetooth-Wireless-Speakers/dp/B08TC77PSF/ref=sr_1_2574?dchild=1&keywords=Headphones&qid=1617473953&s=electronics&sr=1-2574,headphones
B08B8XVBM6,"Jabra Evolve2 85 UC Wireless Headphones with Link380a, Stereo, Black – Wireless Bluetooth Headset for Calls and Music, 37 Hours of Battery Life, Advanced Noise Cancelling Headphones",290.32,4.0,276,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg108_1?ie=UTF8&adId=A10434643F6KSNX9Q2HVL&url=%2FJabra-Evolve2-Wireless-Headphones-Link380a%2Fdp%2FB08B8XVBM6%2Fref%3Dsr_1_2569_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473955%26s%3Delectronics%26sr%3D1-2569-spons%26psc%3D1&qualifier=1617473955&id=8759908277655605&widgetName=sp_atf_next,headphones
B089KS9F1T,"EBODA USB Headset with Microphone, Lightweight Comfort PC Headset Wired Headphones, Computer headsets for Skype Webinar Cell Phone Call Center",12.99,4.0,398,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg108_1?ie=UTF8&adId=A05466053K3CYY8APGLCZ&url=%2FComputer-Microphone-Lightweight-Headphones-Business%2Fdp%2FB089KS9F1T%2Fref%3Dsr_1_2570_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473955%26s%3Delectronics%26sr%3D1-2570-spons%26psc%3D1&qualifier=1617473955&id=8759908277655605&widgetName=sp_atf_next,headphones
B085HP7N4N,"Wireless Bone Conduction Headphones,Waterproof Open Ear No Vibration Sport Headset",31.99,3.8,64,https://www.amazon.com/Chesbung-Conduction-Headphones-Waterproof-Vibration/dp/B085HP7N4N/ref=sr_1_2571?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2571,headphones
B000GH2QYA,Panasonic clip headphone black RP-HZ47-K,11.99,4.1,695,https://www.amazon.com/Panasonic-clip-headphone-black-RP-HZ47-K/dp/B000GH2QYA/ref=sr_1_2572?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2572,headphones
B08LVWRCDR,8 Pieces 2 Inch Foam Headphone Ear Pads Replacement Sound Sponge Foam Covers Ear Cushions for Most Standard Size Headsets Repair,5.99,2.9,19,https://www.amazon.com/Headphone-Replacement-Cushions-Standard-Headsets/dp/B08LVWRCDR/ref=sr_1_2573?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2573,headphones
B07T81554H,"Sony WF-1000XM3 Industry Leading Noise Canceling Truly Wireless Earbuds Headset/Headphones with AlexaVoice Control And Mic For Phone Call, Black",228.00,4.2,12132,https://www.amazon.com/Sony-WF-1000XM3-Industry-Canceling-Wireless/dp/B07T81554H/ref=sr_1_2574?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2574,headphones
B07H1RPYFN,"Bulk Headphones 4 Pack School Headphones for Classroom -YMJ(Y4 Color Mixed) Earphones Earbuds for Kids,Students, Libraries, Laboratories (Mix)",21.88,3.7,432,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg108_1?ie=UTF8&adId=A03986222M4Y94OP19FIZ&url=%2FHeadphones-headphones-classroom-Earphones-Laboratories%2Fdp%2FB07H1RPYFN%2Fref%3Dsr_1_2575_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473955%26s%3Delectronics%26sr%3D1-2575-spons%26psc%3D1&qualifier=1617473955&id=8759908277655605&widgetName=sp_mtf,headphones
B071CYCX45,Cordable Audio Cable for Bose QC15 – Replacement 1.8M Upgrade Audio Cord for Bose QuietComfort 15 / QC15 / QC2 Headphones - Gold Plated Jacks Compatible with iOS & Android,11.49,4.2,79,https://www.amazon.com/Bose-QC15-Replacement-Cable-QuietComfort/dp/B071CYCX45/ref=sr_1_2576?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2576,headphones
B074ZQJW9R,Corsair ST100 RGB Premium Headset Stand with 7.1 Surround Sound - 3.5mm and 2xUSB 3.0,None,4.7,3182,https://www.amazon.com/CORSAIR-ST100-Premium-Headset-Surround/dp/B074ZQJW9R/ref=sr_1_2577?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2577,headphones
B08HHY6WMK,"Wireless Earbuds, Willful Bluetooth Earbuds with Microphone, Touch Control Wireless Headphones in-Ear Earphones with Stereo Sound, USB-C Charge, Waterproof, Charging Case, 40H Playtime (Black)",35.99,4.6,3763,https://www.amazon.com/Willful-Bluetooth-Microphone-Headphones-Waterproof/dp/B08HHY6WMK/ref=sr_1_2578?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2578,headphones
B083H8Z12F,"USB Type C Earbuds Stereo Earphones in Ear Earbud Headphones with Microphone Bass Headset with Mic and Volume Control Compatible with Google Pixel 2/XL, Xiaomi, Huawei and More (H1)",16.97,4.2,251,https://www.amazon.com/Earbuds-Headphones-Microphone-Earphones-Compatible/dp/B083H8Z12F/ref=sr_1_2579?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2579,headphones
B08DJ34QQ2,"COMEXION Trucker Bluetooth Headset V5.0, Wireless Headphone with Mute Mic for Cell Phones, On Ear Bluetooth Headphone with Wireless&Wired Mode for Trucker, Home Office, Skype",39.99,4.8,771,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg108_1?ie=UTF8&adId=A07269033V12KGJN5CFIC&url=%2FCOMEXION-Trucker-Bluetooth-Wireless-Headphone%2Fdp%2FB08DJ34QQ2%2Fref%3Dsr_1_2580_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473955%26s%3Delectronics%26sr%3D1-2580-spons%26psc%3D1&qualifier=1617473955&id=8759908277655605&widgetName=sp_mtf,headphones
B00EIPPTG8,"TV Ears Original Wireless Headsets System, TV Hearing Aid Devices works best with Analog TV's, Hearing Assistance, TV Listening Headphones for Seniors and Hard of Hearing. Voice Clarifying, Doctor Recommended - 11641",79.95,4.1,1872,https://www.amazon.com/TV-Ears-Assistance-Headphones-Recommended/dp/B00EIPPTG8/ref=sr_1_2581?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2581,headphones
B08JV1K99W,XZC Kids Wireless Earbuds Halloween Cute Little Devil Earphones for Kids Adult Bluetooth 5.0 Aptx Low Latency Earbuds Waterproof TWS Headphones with Built-in Mic for iPhone/Android,42.99,4.3,106,https://www.amazon.com/XZC-Halloween-Earphones-Waterproof-Headphones/dp/B08JV1K99W/ref=sr_1_2582?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2582,headphones
B07M8P21G5,"How to Train Your Dragon Headphones for Kids, Over Ear Headphones with Built in Parental Controls, Volume Limiting Feature for Kid Friendly Safe Listening",18.84,4.4,63,https://www.amazon.com/Headphones-Limiting-Feature-Friendly-Listening/dp/B07M8P21G5/ref=sr_1_2583?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2583,headphones
B07WKKKNJ3,"Soundcore Arc Wireless Sport Earphones by Anker, IPX5 Water Resistant, 10 Hour Battery Life, with Flexible EarHooks (Renewed)",28.99,4.2,40,https://www.amazon.com/Soundcore-Wireless-Earphones-Resistant-Flexible/dp/B07WKKKNJ3/ref=sr_1_2584?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2584,headphones
B08PKJKJF2,"Bulk Headphones 6 Pack School Headphones for Kids -YMJ(6 Colors) Kids Headphones for School,Classroom, Libraries, Laboratories (Color Mixed)",28.99,3.7,16,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg108_1?ie=UTF8&adId=A039877825EVQS2FA0YLN&url=%2FHeadphones-School-Classroom-Libraries-Laboratories%2Fdp%2FB08PKJKJF2%2Fref%3Dsr_1_2585_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473955%26s%3Delectronics%26sr%3D1-2585-spons%26psc%3D1&qualifier=1617473955&id=8759908277655605&widgetName=sp_mtf,headphones
B07NQ87RVT,"TaoTronics Long Range Bluetooth 5.0 Transmitter Receiver for TV, Wireless Audio Adapter for Home Stereos, Low Latency, HD, Optical Digital, Aux & RCA, Pairs Two Headphones",46.99,4.1,1270,https://www.amazon.com/TaoTronics-Bluetooth-Transmitter-Receiver-Headphones/dp/B07NQ87RVT/ref=sr_1_2586?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2586,headphones
B08KSTYSPX,"Male to Male Audio Cable 6Ft,90 Degree TRRS 3.5mm 4 Pole Nylon Braided Stereo Aux Cable/Auxiliary Cable/Aux Cord for Headphones, PS4,Phone, Tablets, Headset, PC, Laptop and More (6Ft)",7.99,4.5,64,https://www.amazon.com/Braided-Auxiliary-Headphones-Tablets-Headset/dp/B08KSTYSPX/ref=sr_1_2587?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2587,headphones
B089DMGH73,JBL Endurance PEAK - Waterproof True Wireless In-Ear Sport Headphones - Red (Renewed),56.95,3.3,16,https://www.amazon.com/JBL-Endurance-PEAK-Waterproof-Ear/dp/B089DMGH73/ref=sr_1_2588?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2588,headphones
B083RZGW61,"Wireless Bluetooth Headphones Over Ear with Mic,Noise Cancelling Headphones Bluetooth 5.0, Foldable Hi-Fi Stereo Wireless Headphones,Soft Memory-Protein Earmuffs for Travel/Work, Purple",21.99,3.9,66,https://www.amazon.com/Wireless-Bluetooth-Headphones-Cancelling-Memory-Protein/dp/B083RZGW61/ref=sr_1_2589?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2589,headphones
B08LPY2JZ2,"PS4 Gaming Headset, Taotique 7.1 Surround Sound Game Headset for Xbox One Noise Cancelling Gaming Headphones with Mic, Ergonomic Soft Earmuffs and LED Light for PC, Laptop - Blue",17.99,4.2,1091,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg108_1?ie=UTF8&adId=A103203430GKD9STH34BI&url=%2FTaotique-Surround-Cancelling-Headphones-Ergonomic%2Fdp%2FB08LPY2JZ2%2Fref%3Dsr_1_2590_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473955%26s%3Delectronics%26sr%3D1-2590-spons%26psc%3D1&qualifier=1617473955&id=8759908277655605&widgetName=sp_btf,headphones
B07K58D1SL,"Yocice Headphone Stand Hanger,Headset Holder Mount,Aluminum Hook with Strong Adhesive Tape for Headphones (H02-Black-1PCS)",7.99,4.6,182,https://www.amazon.com/Yocice-Under-Desk-Headphone-Aluminum-Headphones/dp/B07K58D1SL/ref=sr_1_2591?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2591,headphones
B07Q4CTT1Q,SADES Bluetooth Over-Ear Headphones Wireless Stereo Headset with Mic Hi-fi Sound Bluetooth 4.1 Low Latency for Mobile Phones/TV/Mac/PC-D805,None,4.2,124,https://www.amazon.com/Bluetooth-Over-Ear-Headphones-Wireless-Headset/dp/B07Q4CTT1Q/ref=sr_1_2592?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2592,headphones
B00XLIG4GW,Bose QuietComfort 25 Headphones Inline Mic/Remote Cable for Samsung & Android Devices (Blue),34.95,4.6,1621,https://www.amazon.com/Bose-QuietComfort-Headphones-Samsung-Android/dp/B00XLIG4GW/ref=sr_1_2593?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2593,headphones
B07Y7JDT91,"BLLQ 12PCS Large Size Replacement Ear Tips Earbuds Eartips Ear Cap Ear Bud Tip for Powerbeats Pro, BeatsX, Senso, TOZO, Sony & Other Inner Hole 3.8mm Earbud in-Ear Headphones,Black-Blue,L",6.99,4.4,1226,https://www.amazon.com/BLLQ-Replacement-Powerbeats-Headphones-Black-Blue/dp/B07Y7JDT91/ref=sr_1_2594?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2594,headphones
B07CB24GSV,Twelve South AirFly | Wireless Transmitter to use Wireless/Noise-Cancelling Headphones in Gyms or on Airplanes,29.00,4.2,2789,https://www.amazon.com/Twelve-South-AirFly-Bluetooth-Transmitter/dp/B07CB24GSV/ref=sr_1_2595?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2595,headphones
B08VHHQ9X5,"Headphones Stand, HIERYAN Headset Holder for Home and Office, Suitable for Most of Headphone, Easy to Disassemble & Carry - White",11.99,Non,None,https://www.amazon.com/Headphones-HIERYAN-Suitable-Headphone-Disassemble/dp/B08VHHQ9X5/ref=sr_1_2596?dchild=1&keywords=Headphones&qid=1617473955&s=electronics&sr=1-2596,headphones
