title,url,rating,review_count,price,asin,prod_type
"Hosa GPP-359 Dual 1/4"" TRS to 1/4"" TRS Adaptor",https://www.amazon.com/Hosa-GPP-359-Dual-TRS-Adaptor/dp/B000XJ633G/ref=sr_1_4565?dchild=1&keywords=Headphones&qid=1617474085&s=electronics&sr=1-4565,3.7,28,3.90,B000XJ633G,headphones
"Ear Cushions Foam Replacement 60mm/2.4"" Disposable Headphone Headset Earphones Sponge Covers, 5-Pairs",https://www.amazon.com/Cushions-Replacement-Disposable-Headphone-Earphones/dp/B08DJCN96Z/ref=sr_1_4566?dchild=1&keywords=Headphones&qid=1617474085&s=electronics&sr=1-4566,4.3,27,6.99,B08DJCN96Z,headphones
"PS4 Gaming Headset, Taotique 7.1 Surround Sound Game Headset for Xbox One Noise Cancelling Gaming Headphones with Mic, Ergonomic Soft Earmuffs and LED Light for PC, Laptop - Blue",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg191_1?ie=UTF8&adId=A103203430GKD9STH34BI&url=%2FTaotique-Surround-Cancelling-Headphones-Ergonomic%2Fdp%2FB08LPY2JZ2%2Fref%3Dsr_1_4561_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617474086%26s%3Delectronics%26sr%3D1-4561-spons%26psc%3D1&qualifier=1617474086&id=5830283254809563&widgetName=sp_atf_next,4.2,1091,17.99,B08LPY2JZ2,headphones
"True Wireless Earbuds, Hadisala Bluetooth 5.2 Headphones with 4-Mic Noise Cancelling CVC 8.0 for Clear Calls, AptX Deep Bass, Low Latency, 33H Playtime, IPX7 Wireless Earphones for Game, Work, Sports",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg191_1?ie=UTF8&adId=A05018022MSA34ISNE88Z&url=%2FHadisala-Bluetooth-Headphones-Cancelling-Earphones%2Fdp%2FB08Z73783G%2Fref%3Dsr_1_4562_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617474086%26s%3Delectronics%26sr%3D1-4562-spons%26psc%3D1&qualifier=1617474086&id=5830283254809563&widgetName=sp_atf_next,5.0,1,42.99,B08Z73783G,headphones
KIMKEN Wireless Children Headset – Kids Wireless Headphones – Bluetooth Headphones for Kids – Kids Mode and Normal Mode – Aux-in Function – 20h Autonomy (Blue),https://www.amazon.com/KIMKEN-Wireless-Children-Headset-Aux/dp/B08CBRB39W/ref=sr_1_4563?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4563,3.8,8,21.99,B08CBRB39W,headphones
"Wireless Earbuds, 2021 Upgraded 33H Playtime, Waterproof Bluetooth Headphones 5.0 with Charging Case, VEATOOL Mini in Ear Earphones Premium Stereo Sound Ear Buds, Built-in Mic",https://www.amazon.com/Waterproof-Bluetooth-Headphones-VEATOOL-Earphones/dp/B088T9C9WJ/ref=sr_1_4564?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4564,4.2,1264,19.99,B088T9C9WJ,headphones
StepOK Replacement Aux Cable for HyperX Cloud Alpha 3.5mm Headphones Audio Cable with Inline Mute & Volume Control,https://www.amazon.com/StepOK-Replacement-HyperX-Headphones-Control/dp/B08HQPWFK1/ref=sr_1_4565?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4565,3.9,12,12.55,B08HQPWFK1,headphones
"Altec Lansing MZX635 True Wireless Earbuds, True Connect Truly Wireless Headphones, Includes Portable Pocket-Sized Charging Case, IPX4 Waterproof Rating, Black",https://www.amazon.com/Altec-Lansing-Headphones-Pocket-Sized-Waterproof/dp/B07PZF3QLP/ref=sr_1_4566?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4566,3.2,794,32.31,B07PZF3QLP,headphones
"Wireless Earbuds Air Podswireless Bluetooth Headphones in-Ear Air Buds Noise-Canceling Built-in Mic Deep Bass Earpods Wireless Earphones with Charging Case, for iPhone Samsung Airpods Apple Ear Buds",https://www.amazon.com/Podswireless-Bluetooth-Headphones-Noise-Canceling-Earphones/dp/B08RD37TXJ/ref=sr_1_4567?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4567,4.5,2,39.99,B08RD37TXJ,headphones
"2Pack,Headphone Adapter Dongle to 3.5 mm Jack Earphone Audio Aux Connector for iPhone 12/11/XS/X/8/7/pro/xr/SE/MAX/PLUS Support All iOS Lightning Compatible with iPad Car Music Accessories Headset",https://www.amazon.com/Headphone-Connector-Lightning-Compatible-Accessories/dp/B08RJ8G9V6/ref=sr_1_4568?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4568,4.4,4,6.99,B08RJ8G9V6,headphones
"MillSO 1/4"" Stereo Phone Screw-On Adapter with Cable - TRS 3.5mm (1/4"") Female to 6.35mm (1/8"") Male Headphone Audio Jack Adapter Compatible for Stereo System to Audio Technica Headphone Adapter-1 FT",https://www.amazon.com/MillSO-Stereo-Phone-Screw-Adapter/dp/B08L95YH3Y/ref=sr_1_4569?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4569,5.0,1,8.99,B08L95YH3Y,headphones
GabbaGoods TrueBuds Ace True Wireless Premium HD Stereo Earbuds Bluetooth 5.0 with Auto Pair and Auto on/Off Technology (Yellow),https://www.amazon.com/GabbaGoods-TrueBuds-Wireless-Bluetooth-Technology/dp/B08K21Q2L1/ref=sr_1_4570?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4570,1.6,6,24.99,B08K21Q2L1,headphones
True Wireless Earbuds - Premium 2020 - Bluetooth 5.0-35H Cycle Playtime - in-Ear Wireless Headphones - Hi-Fi Stereo Sweatproof Earphones - Sport Headsets - Built-in Mic for Work Running Travel Gym,https://www.amazon.com/ALPHA-BEATS-Stylish-Earbuds/dp/B082PQBJ4D/ref=sr_1_4571?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4571,4.5,34,35.99,B082PQBJ4D,headphones
"NANYI 3.5mm 4 Pin Female to 2x3.5mm 3 Pin Male Headphone Converter Head Audio Splitter Y Adapter Cable, 0.3M 1FT (Black)",https://www.amazon.com/NANYI-2x3-5mm-Headphone-Converter-Splitter/dp/B07G36WQ1J/ref=sr_1_4572?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4572,4.5,983,6.28,B07G36WQ1J,headphones
Sony MDRAS200 Active Sports Headphones (White),https://www.amazon.com/Sony-MDRAS200-Active-Sports-Headphones/dp/B00BTPOYH0/ref=sr_1_4573?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4573,4.2,1526,24.91,B00BTPOYH0,headphones
"1MORE Vi React In-Ear Headphones Powered by Vi, Bluetooth Sport Wireless Earphones with AAC, IPX6 Waterproof, Lightweight, Secure Fit - Space Gray, 52",https://www.amazon.com/1MORE-Headphones-Bluetooth-Waterproof-Lightweight/dp/B07KX8Y8V5/ref=sr_1_4574?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4574,4.2,61,38.76,B07KX8Y8V5,headphones
"USB Headset Computer Headset with Microphone, Lightweight PC Headset Wired Headphones, 3.5mm Jack Call Center Headset for Cell Phone Business Headset for Skype Webinar Cell Phone Call Center",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg191_1?ie=UTF8&adId=A02518843I80WZF4CSMMZ&url=%2FComputer-Microphone-Lightweight-Headphones-Business%2Fdp%2FB08K2YNNF2%2Fref%3Dsr_1_4575_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617474086%26s%3Delectronics%26sr%3D1-4575-spons%26psc%3D1%26smid%3DA3DVW541S64VVR&qualifier=1617474086&id=5830283254809563&widgetName=sp_mtf,3.9,40,26.99,B08K2YNNF2,headphones
"EBODA USB Headset with Microphone, Lightweight Comfort PC Headset Wired Headphones, Computer headsets for Skype Webinar Cell Phone Call Center",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg191_1?ie=UTF8&adId=A05466053K3CYY8APGLCZ&url=%2FComputer-Microphone-Lightweight-Headphones-Business%2Fdp%2FB089KS9F1T%2Fref%3Dsr_1_4576_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617474086%26s%3Delectronics%26sr%3D1-4576-spons%26psc%3D1&qualifier=1617474086&id=5830283254809563&widgetName=sp_mtf,4.0,398,12.99,B089KS9F1T,headphones
"Sennheiser SC 165 USB (508317) - Double-Sided (Binaural) Headset for Business Professionals | with HD Stereo Sound, Noise-Cancelling Microphone, & USB Connector (Black)",https://www.amazon.com/Sennheiser-165-508317-Professionals-Noise-Cancelling/dp/B07P76F99C/ref=sr_1_4577?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4577,4.2,418,None,B07P76F99C,headphones
"200pcs Stretchable Headphone Cover Replacement, Disposable Sanitary Headphone Cushion Earpads Covers, Fit Large Headphones Earpieces, Black (13cm)",https://www.amazon.com/Stretchable-Headphone-Replacement-Disposable-Headphones/dp/B08GGHLF6R/ref=sr_1_4578?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4578,4.0,1,16.31,B08GGHLF6R,headphones
Wireless Bluetooth Headphones with Deep Bass Stereo Sound Built-in Mic Bluetooth 5.0 with Charging Box Waterproof Sport Headphones,https://www.amazon.com/Wireless-Bluetooth-Headphones-Charging-Waterproof/dp/B081GJS8DT/ref=sr_1_4579?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4579,3.3,107,None,B081GJS8DT,headphones
Bluetooth Earphone with Microphone Bluetooth 5.1 Wireless Earbud 1200mAh Charging Case Waterproof Stereo in-Ear Headphones LED Display Wireless Ear Buds Premium Sound with Deep Bass for Sport Black,https://www.amazon.com/Bluetooth-Earphone-Microphone-Waterproof-Headphones/dp/B08V5JXP29/ref=sr_1_4580?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4580,4.8,79,39.99,B08V5JXP29,headphones
"Bluetooth 5.0 Sports in-Ear Headphones, Volume Adjustable Slim Neckband Earbuds Noise Cancelling Lightweight Earphones Sweatproof Headset with Mic for Running, Workout, Gym White",https://www.amazon.com/Headphones-Adjustable-Cancelling-Lightweight-Sweatproof/dp/B08FWXF25R/ref=sr_1_4581?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4581,2.3,4,12.99,B08FWXF25R,headphones
"UXD Earbuds Headphones with Microphone, Wired Stereo Earphones, 3.5mm Jack in-Ear Headphones with Built-in Mic for Smartphones, Computer Laptop, iPod, iPad, MP3 Players (Black)",https://www.amazon.com/UXD-Headphones-Microphone-Earphones-Smartphones/dp/B08HWT8K8N/ref=sr_1_4582?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4582,4.2,41,4.99,B08HWT8K8N,headphones
Wireless Earbuds Bluetooth Headphones with USB-C Fast Charging Case TWS Stereo Earphones in-Ear Mic 3D Stereo Noise Cancelling Deep Bass for Android iPhone Laptop,https://www.amazon.com/Wireless-Bluetooth-Headphones-Earphones-Cancelling/dp/B08FCHH94R/ref=sr_1_4583?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4583,4.1,245,26.99,B08FCHH94R,headphones
"Bose Quietcontrol 30 Wireless Headphones, Noise Cancelling - Black",https://www.amazon.com/Bose-Quietcontrol-Wireless-Headphones-Cancelling/dp/B01HETFQA8/ref=sr_1_4584?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4584,3.9,2628,None,B01HETFQA8,headphones
"Headphone Splitter Audio Cable, 3.5mm Male to 2 Dual Female Headset Splitter Jack Adapter, Compatible for Mobile Phone, PCs, Laptops, Tablets, MP3 Players 2PACK by Oxsubor(10IN)",https://www.amazon.com/Headphone-Splitter-Headset-Compatible-Oxsubor/dp/B07GBQVWHN/ref=sr_1_4585?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4585,4.4,31,4.99,B07GBQVWHN,headphones
"Bluetooth 5.0 Wireless Earbuds,True Wireless Earbuds with Microphone,Equip 3500mAh Charging Case LED Digital Shows Charging Charge,Wireless Headphones IPX7 Waterproof bass 3D Stereo Sound Headset",https://www.amazon.com/Bluetooth-Wireless-Microphone-Headphones-Waterproof/dp/B07X1KP12C/ref=sr_1_4586?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4586,4.0,339,39.99,B07X1KP12C,headphones
Audeze LCDi3 Headphones with Bluetooth and Lightning Cables,https://www.amazon.com/Headphones-Bluetooth-Lightning-Analog-Cables/dp/B07WF9QPTH/ref=sr_1_4587?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4587,4.6,26,899.00,B07WF9QPTH,headphones
"VOYEE Controller Replacement for Xbox One, VOYEE Enhanced Wired Controller with Headphone Jack/Double Shock/Upgraded Joystick Compatible with Microsoft Xbox One/X/S/Elite with (White)",https://www.amazon.com/Controller-VOYEE-Upgraded-Microsoft-Headphone/dp/B088BHYN1M/ref=sr_1_4588?dchild=1&keywords=Headphones&qid=1617474086&s=electronics&sr=1-4588,3.8,1919,24.99,B088BHYN1M,headphones
"Wireless Earbuds Active Noise Cancelling,COUMI ANC-860 Bluetooth Earphones with 6 Mics,Deep Bass Stereo Earbuds,41Hrs ANC Earbuds,IPX7 Waterproof,USB-C Quick Charging Case,Smart Touch Control",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg191_1?ie=UTF8&adId=A09295061T5DWATLNLIFP&url=%2FCancelling-COUMI-Bluetooth-Earphones-Waterproof%2Fdp%2FB0896SN9DX%2Fref%3Dsr_1_4589_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617474086%26s%3Delectronics%26sr%3D1-4589-spons%26psc%3D1&qualifier=1617474086&id=5830283254809563&widgetName=sp_btf,3.9,81,39.99,B0896SN9DX,headphones
"Jabra Evolve2 85 UC Wireless Headphones with Link380a, Stereo, Black – Wireless Bluetooth Headset for Calls and Music, 37 Hours of Battery Life, Advanced Noise Cancelling Headphones",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg191_1?ie=UTF8&adId=A10434643F6KSNX9Q2HVL&url=%2FJabra-Evolve2-Wireless-Headphones-Link380a%2Fdp%2FB08B8XVBM6%2Fref%3Dsr_1_4590_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617474086%26s%3Delectronics%26sr%3D1-4590-spons%26psc%3D1&qualifier=1617474086&id=5830283254809563&widgetName=sp_btf,4.0,276,290.32,B08B8XVBM6,headphones
"Jabra Evolve2 85 UC Wireless Headphones with Link380a, Stereo, Black – Wireless Bluetooth Headset for Calls and Music, 37 Hours of Battery Life, Advanced Noise Cancelling Headphones",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg192_1?ie=UTF8&adId=A10434643F6KSNX9Q2HVL&url=%2FJabra-Evolve2-Wireless-Headphones-Link380a%2Fdp%2FB08B8XVBM6%2Fref%3Dsr_1_4585_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617474088%26s%3Delectronics%26sr%3D1-4585-spons%26psc%3D1&qualifier=1617474088&id=4558324914288871&widgetName=sp_atf_next,4.0,276,290.32,B08B8XVBM6,headphones
Audeze LCDi3 Headphones with Bluetooth and Lightning Cables,https://www.amazon.com/Headphones-Bluetooth-Lightning-Analog-Cables/dp/B07WF9QPTH/ref=sr_1_4586?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4586,4.6,26,899.00,B07WF9QPTH,headphones
"VOYEE Controller Replacement for Xbox One, VOYEE Enhanced Wired Controller with Headphone Jack/Double Shock/Upgraded Joystick Compatible with Microsoft Xbox One/X/S/Elite with (White)",https://www.amazon.com/Controller-VOYEE-Upgraded-Microsoft-Headphone/dp/B088BHYN1M/ref=sr_1_4587?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4587,3.8,1919,24.99,B088BHYN1M,headphones
"MillSO Aux Cable 3.5mm Male to Male 8 FT Stereo Audio Cable Nylon Braided Aux Cord Extension for Headphones, Smartphones, Laptop, Speaker, MP3, Car/Home Stereos & More [Seablue Young Series]",https://www.amazon.com/MillSO-Braided-Extension-Headphones-Smartphones/dp/B08722ZM66/ref=sr_1_4588?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4588,4.8,39,10.99,B08722ZM66,headphones
70mm Earphone pad Soft Leather Headphone Ear Pads Cushion Pads 【for Sony MDR-V150 MDR-V250 MDR-V300 MDR-V100 MDR-V200 MDR-V400 DR-BT101 ZX100 ZX300】,https://www.amazon.com/Earphone-Headphone-MDR-V150-MDR-V250-MDR-V300/dp/B07VRV94NS/ref=sr_1_4589?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4589,4.8,40,9.90,B07VRV94NS,headphones
"Bulk Headphones 6 Pack School Headphones for Kids -YMJ(6 Colors) Kids Headphones for School,Classroom, Libraries, Laboratories (Color Mixed)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg192_1?ie=UTF8&adId=A039877825EVQS2FA0YLN&url=%2FHeadphones-School-Classroom-Libraries-Laboratories%2Fdp%2FB08PKJKJF2%2Fref%3Dsr_1_4590_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617474088%26s%3Delectronics%26sr%3D1-4590-spons%26psc%3D1&qualifier=1617474088&id=4558324914288871&widgetName=sp_mtf,3.7,16,28.99,B08PKJKJF2,headphones
Pro Earpads Replacement Ear Pads Cushion Cover Ear Cups Repair Parts Compatible with Monster Beats by Dr. Dre Pro Detox Headphones Black,https://www.amazon.com/Earpads-Replacement-Cushion-Compatible-Headphones/dp/B07ZRTYDLH/ref=sr_1_4591?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4591,3.0,2,12.98,B07ZRTYDLH,headphones
"Earbud Case, RISETECH Earphone Carrying Case Holder EVA Headphone Storage Bag Small Zipper Pouch Compatible for EarPods, AirPods, Beats Flex, Urbeats3, Powerbeats, Bose Wireless Earbuds-with Carabiner",https://www.amazon.com/RISETECH-Headphone-Compatible-Powerbeats-Carabiner/dp/B08S7DFR57/ref=sr_1_4592?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4592,4.3,37,6.89,B08S7DFR57,headphones
"Bone Conduction Hook Earphone, Ear-Hook Wireless Headphones Non Ear Plug Bluetooth Headset , Single Ear Hook Headset Earbud (Black)",https://www.amazon.com/Conduction-Earphone-Ear-Hook-Headphones-Bluetooth/dp/B08Y88CZ8V/ref=sr_1_4593?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4593,Non,None,8.99,B08Y88CZ8V,headphones
"NOWBOTUCH 2.5mm Male to 3.5mm Female Adapter(2 Pack), 3.5mm Female to 2.5mm Male Audio Adapter Converter Headphone Earphone Headset 2.5mm to 3.5mm 3 Ring Jack Stereo or Mono (2.5Male to 3.5Female)",https://www.amazon.com/NOWBOTUCH-Converter-Headphone-Earphone-3-5Female/dp/B085VVLW6J/ref=sr_1_4594?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4594,4.0,410,6.99,B085VVLW6J,headphones
"Bulk Headphones 4 Pack School Headphones for Classroom -YMJ(Y4 Color Mixed) Earphones Earbuds for Kids,Students, Libraries, Laboratories (Mix)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg192_1?ie=UTF8&adId=A03986222M4Y94OP19FIZ&url=%2FHeadphones-headphones-classroom-Earphones-Laboratories%2Fdp%2FB07H1RPYFN%2Fref%3Dsr_1_4595_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617474088%26s%3Delectronics%26sr%3D1-4595-spons%26psc%3D1&qualifier=1617474088&id=4558324914288871&widgetName=sp_mtf,3.7,432,21.88,B07H1RPYFN,headphones
"Wireless Bluetooth Headphones,Over Ear Headphone Hi-Fi Stereo Foldable Headset with Microphone, FM Radio, Wired Mode Compatible with PC/Cellphone/Tablets/TV/MP3. (Black)",https://www.amazon.com/Bluetooth-Headphones-Headphone-Microphone-Compatible/dp/B08M3B538T/ref=sr_1_4596?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4596,3.8,4,29.93,B08M3B538T,headphones
"Blue Yeti USB Mic for Recording & Streaming on PC and Mac, 3 Condenser Capsules, 4 Pickup Patterns, Headphone Output and Volume Control, Mic Gain Control, Adjustable Stand, Plug & Play - Space Gray",https://www.amazon.com/Blue-Yeti-USB-Microphone-Space/dp/B0170NWLWY/ref=sr_1_4597?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4597,4.6,4543,None,B0170NWLWY,headphones
APEKX True Wireless Earbuds with Charging Case IPX 7 Waterproof Over Ear Bluetooth Headphones Built-in Mic Deep Bass Earphones for Sport Running - White,https://www.amazon.com/APEKX-Waterproof-Bluetooth-Headphones-Earphones/dp/B08YRJW7NM/ref=sr_1_4598?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4598,5.0,2,39.99,B08YRJW7NM,headphones
"SADES SA902 Gaming Headset Headphone Stereo Sound USB Wired with Mic for PC, Mac,Computer, Noise Cancelling Over Ear Headphones with Soft Memory Earmuffs for PC",https://www.amazon.com/SADES-Headset-Headphone-Channel-Control/dp/B073J22WYV/ref=sr_1_4599?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4599,4.3,370,25.99,B073J22WYV,headphones
"COMEXION Trucker Bluetooth Headset V5.0, Wireless Headphone with Mute Mic for Cell Phones, On Ear Bluetooth Headphone with Wireless&Wired Mode for Trucker, Home Office, Skype",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg192_1?ie=UTF8&adId=A07269033V12KGJN5CFIC&url=%2FCOMEXION-Trucker-Bluetooth-Wireless-Headphone%2Fdp%2FB08DJ34QQ2%2Fref%3Dsr_1_4600_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617474088%26s%3Delectronics%26sr%3D1-4600-spons%26psc%3D1&qualifier=1617474088&id=4558324914288871&widgetName=sp_mtf,4.8,771,39.99,B08DJ34QQ2,headphones
"Aux Extension Cable, ShineKee 15ft 3.5mm Male to Female Extension Stereo Audio Extension Cable Adapter Gold Plated Compatible for iPhone, iPad or Smartphones, Tablets, Media Players",https://www.amazon.com/Extension-ShineKee-Adapter-Compatible-Smartphones/dp/B079CMGT9H/ref=sr_1_4601?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4601,4.5,114,5.99,B079CMGT9H,headphones
"Corded USB Headsets, Business Headset With Noise Cancelling Mic, Super Lightweight, Ultra Comfort Stereo Headset, USB Cable Call Center Headset Earphone, Headphones For PCs, Call Center, Chat",https://www.amazon.com/Headsets-Business-Cancelling-Lightweight-Headphones/dp/B08YDS7CFD/ref=sr_1_4602?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4602,Non,None,9.99,B08YDS7CFD,headphones
MUZHI 20Pieces Black Earphone Wire Clip Earphone Cable Clip Earbud Wire Clip for 1.5 mm Earphone Wire to Fix Headphone Wire,https://www.amazon.com/MXRS-20Pieces-Earphone-Earbud-Headphone/dp/B07WHPFN7B/ref=sr_1_4603?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4603,4.4,288,7.99,B07WHPFN7B,headphones
"Computer Headset and Headphone Stand Holder,USB Headset with Microphone Noise Cancelling Mic Mute,Business PC Headset for Call Center,Skype Chat, Webinar,Conference Calls,Online Course",https://www.amazon.com/Computer-Headphone-Microphone-Cancelling-Conference/dp/B08NGPS7F9/ref=sr_1_4604?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4604,3.7,17,27.69,B08NGPS7F9,headphones
"EBODA USB Headset with Microphone, Lightweight Comfort PC Headset Wired Headphones, Computer headsets for Skype Webinar Cell Phone Call Center",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg192_1?ie=UTF8&adId=A05466053K3CYY8APGLCZ&url=%2FComputer-Microphone-Lightweight-Headphones-Business%2Fdp%2FB089KS9F1T%2Fref%3Dsr_1_4605_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617474088%26s%3Delectronics%26sr%3D1-4605-spons%26psc%3D1&qualifier=1617474088&id=4558324914288871&widgetName=sp_btf,4.0,398,12.99,B089KS9F1T,headphones
"PS4 Gaming Headset, Taotique 7.1 Surround Sound Game Headset for Xbox One Noise Cancelling Gaming Headphones with Mic, Ergonomic Soft Earmuffs and LED Light for PC, Laptop - Blue",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg192_1?ie=UTF8&adId=A103203430GKD9STH34BI&url=%2FTaotique-Surround-Cancelling-Headphones-Ergonomic%2Fdp%2FB08LPY2JZ2%2Fref%3Dsr_1_4606_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617474088%26s%3Delectronics%26sr%3D1-4606-spons%26psc%3D1&qualifier=1617474088&id=4558324914288871&widgetName=sp_btf,4.2,1091,17.99,B08LPY2JZ2,headphones
"Bluetooth Bone Conduction Headphones - Open Ear Stereo Sport Running Headset w/ Revolutionary Bone Induction Technology for Smart Cycling and Sports, Wireless Bluetooth Audio, Call Mic - Pyle",https://www.amazon.com/Bluetooth-Bone-Conduction-Sport-Headphones/dp/B07DQ184X7/ref=sr_1_4607?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4607,3.8,178,70.85,B07DQ184X7,headphones
"Sony WF-SP800N Truly Wireless Sports In-Ear Noise Canceling Headphones with Mic for Phone Call and Alexa Voice Control, Blue",https://www.amazon.com/Sony-WF-SP800N-Wireless-Canceling-Headphones/dp/B087NHX6ZR/ref=sr_1_4608?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4608,4.2,2173,198.00,B087NHX6ZR,headphones
Doneioe B39 Over Ear Music Headset Cat Ear Glowing Headphone Foldable Wireless BT5.0 Earphone Hands-Free with Mic AUX in TF Card MP3 Player for PC Laptop Computer Mobile Phone,https://www.amazon.com/Doneioe-Headphone-Foldable-Wireless-Hands-Free/dp/B08P17YB3C/ref=sr_1_4609?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4609,Non,None,21.99,B08P17YB3C,headphones
"Mini Invisible Bluetooth Earbud,V4.1 Stereo Wireless Bluetooth Earphone with Built-in Mic,Sports Noise Cancelling in-Ear Headphone for iPhone Samsung and Other Android Phones (Pink)",https://www.amazon.com/Invisible-Bluetooth-Wireless-Cancelling-Headphone/dp/B074KHWXZD/ref=sr_1_4610?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4610,3.6,547,11.99,B074KHWXZD,headphones
"USB Type C to 3.5mm Headphone Jack Adapter, iNassen Type C to Aux Audio Dongle Cable Cord Hi-Res DAC for Samsung Galaxy S20 Ultra Z Flip S20+ Note 20 Note 10, Pixel 4 3 2 XL, iPad Pro(Black)",https://www.amazon.com/Adapter-Type-Female-Thunderbolt-Cable/dp/B005HNOKFG/ref=sr_1_4611?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4611,4.6,592,9.99,B005HNOKFG,headphones
"4mm Headphone Filters Dustproof for Earphone Filter Earphone Protective Filters Compatible with Urbeats Beatsx (6 Pairs) (4.0mmAB, Silver/Black)",https://www.amazon.com/Headphone-Dustproof-Earphone-Protective-Compatible/dp/B07Z4XP63T/ref=sr_1_4612?dchild=1&keywords=Headphones&qid=1617474088&s=electronics&sr=1-4612,4.3,33,9.85,B07Z4XP63T,headphones
